sales_key,date_key,customer_key,movie_key,store_key,sales_amount
4477,20070317,527,859,2,7.99
4478,20070318,527,6,2,6.99
4479,20070321,527,271,2,6.99
4480,20070322,527,121,2,2.99
4481,20070323,527,948,1,3.99
4482,20070301,528,600,1,0.99
4483,20070301,528,99,2,2.99
4484,20070318,528,675,1,3.99
4485,20070320,528,78,1,2.99
4486,20070320,528,95,2,7.99
4487,20070321,528,351,1,2.99
4488,20070323,528,556,2,6.99
4489,20070301,529,71,2,10.99
4490,20070317,529,572,1,2.99
4491,20070318,529,110,1,2.99
4492,20070318,529,62,2,3.99
4493,20070319,529,435,1,4.99
4494,20070319,529,380,1,3.99
4495,20070320,529,626,2,2.99
4496,20070320,529,778,2,9.99
4497,20070321,529,141,2,4.99
4498,20070321,529,281,2,0.99
4499,20070322,529,117,2,5.99
4500,20070322,529,146,1,2.99
4501,20070301,530,735,1,4.99
4502,20070302,530,382,2,0.99
4503,20070318,530,219,1,4.99
4504,20070318,530,788,1,2.99
4505,20070318,530,703,2,4.99
4506,20070320,530,858,2,5.99
4507,20070321,530,641,1,5.99
4508,20070322,530,595,2,0.99
4509,20070302,531,682,1,4.99
4510,20070302,531,461,2,5.99
4511,20070302,531,777,1,4.99
4512,20070302,531,846,2,10.99
4513,20070317,531,56,1,2.99
4514,20070319,531,305,1,2.99
4515,20070319,531,184,2,8.99
4516,20070322,531,424,2,0.99
4517,20070301,532,111,2,6.99
4518,20070301,532,265,1,5.99
4519,20070302,532,806,1,5.99
4520,20070302,532,471,2,2.99
4521,20070302,532,521,1,4.99
4522,20070317,532,30,1,3.99
4523,20070318,532,361,1,5.99
4524,20070319,532,481,2,4.99
4525,20070319,532,215,2,8.99
4526,20070319,532,748,1,4.99
4527,20070320,532,800,1,4.99
4528,20070322,532,52,2,0.99
4529,20070322,532,157,2,1.99
4530,20070323,532,730,2,5.99
4531,20070301,533,481,2,2.99
4532,20070301,533,51,2,6.99
4533,20070316,533,71,2,7.99
4534,20070317,533,2,2,8.99
4535,20070317,533,468,2,2.99
4536,20070318,533,436,1,0.99
4537,20070318,533,189,2,6.99
4538,20070321,533,570,2,7.99
4539,20070321,533,777,1,4.99
4540,20070323,533,54,2,0.99
4541,20070301,534,958,1,5.99
4542,20070301,534,980,1,6.99
4543,20070301,534,458,1,0.99
4544,20070302,534,793,1,5.99
4545,20070318,534,975,2,2.99
4546,20070318,534,819,1,5.99
4547,20070318,534,922,2,4.99
4548,20070319,534,34,2,0.99
4549,20070321,534,890,2,1.99
4550,20070301,535,338,2,5.99
4551,20070301,535,317,1,3.99
4552,20070317,535,917,1,8.99
4553,20070317,535,236,2,7.99
4554,20070317,535,626,2,2.99
4555,20070318,535,39,1,0.99
4556,20070318,535,914,2,4.99
4557,20070318,535,728,1,0.99
4558,20070318,535,813,2,1.99
4559,20070320,535,227,2,4.99
4560,20070320,535,17,2,0.99
4561,20070321,535,456,1,4.99
4562,20070322,535,421,2,5.99
4563,20070322,535,69,2,6.99
4564,20070323,535,143,2,0.99
4565,20070302,536,135,1,6.99
4566,20070317,536,399,2,2.99
4567,20070317,536,334,2,4.99
4568,20070317,536,20,1,8.99
4569,20070320,536,203,2,4.99
4570,20070322,536,518,2,7.99
4571,20070323,536,971,1,8.99
4572,20070323,536,816,1,0.99
4573,20070319,537,915,2,4.99
4574,20070320,537,702,1,4.99
4575,20070320,537,207,1,4.99
4576,20070321,537,981,2,0.99
4577,20070321,537,942,1,0.99
4578,20070322,537,672,2,2.99
4579,20070323,537,321,1,8.99
4580,20070301,538,863,1,3.99
4581,20070301,538,617,1,5.99
4582,20070302,538,426,2,4.99
4583,20070317,538,141,1,5.99
4584,20070320,538,11,2,1.99
4585,20070320,538,222,2,4.99
4586,20070321,538,306,1,2.99
4587,20070321,538,747,2,0.99
4588,20070322,538,568,2,6.99
4589,20070302,539,987,1,3.99
4590,20070319,539,621,2,2.99
4591,20070320,539,406,2,2.99
4592,20070320,539,521,1,5.99
4593,20070322,539,984,1,2.99
4594,20070302,540,129,1,8.99
4595,20070302,540,638,2,3.99
4596,20070302,540,637,2,4.99
4597,20070302,540,214,2,6.99
4598,20070317,540,532,2,8.99
4599,20070318,540,804,2,4.99
4600,20070318,540,706,2,6.99
4601,20070322,540,281,1,0.99
4602,20070322,540,993,2,2.99
4603,20070323,540,815,1,3.99
4604,20070301,541,619,2,5.99
4605,20070302,541,743,1,0.99
4606,20070318,541,843,2,4.99
4607,20070318,541,439,1,4.99
4608,20070319,541,1000,2,7.99
4609,20070319,541,725,2,4.99
4610,20070320,541,751,2,0.99
4611,20070322,541,90,2,6.99
4612,20070322,541,91,2,4.99
4613,20070322,541,51,1,3.99
4614,20070322,541,489,1,1.99
4615,20070322,541,1,1,0.99
4616,20070323,541,247,1,1.99
4617,20070301,542,319,2,4.99
4618,20070317,542,26,2,0.99
4619,20070317,542,266,2,2.99
4620,20070318,542,247,2,0.99
4621,20070319,542,64,2,0.99
4622,20070322,542,506,2,9.99
4623,20070301,543,525,1,0.99
4624,20070301,543,961,1,4.99
4625,20070302,543,798,2,9.99
4626,20070317,543,280,1,2.99
4627,20070319,543,423,2,0.99
4628,20070322,543,870,1,1.99
4629,20070323,543,382,1,1.99
4630,20070301,544,885,1,0.99
4631,20070302,544,391,1,3.99
4632,20070317,544,657,2,2.99
4633,20070318,544,374,1,3.99
4634,20070321,544,323,2,4.99
4635,20070321,544,865,1,4.99
4636,20070321,544,879,2,8.99
4637,20070322,544,274,1,2.99
4638,20070322,544,729,2,6.99
4639,20070323,544,692,2,4.99
4640,20070302,545,720,1,2.99
4641,20070317,545,136,1,2.99
4642,20070317,545,117,1,4.99
4643,20070318,545,912,1,2.99
4644,20070318,545,21,2,10.99
4645,20070318,545,57,2,2.99
4646,20070320,545,147,1,4.99
4647,20070323,545,262,2,0.99
4648,20070323,545,272,1,4.99
4649,20070301,546,949,2,0.99
4650,20070302,546,606,1,5.99
4651,20070317,546,253,1,4.99
4652,20070318,546,158,2,2.99
4653,20070320,546,665,1,5.99
4654,20070321,546,251,1,4.99
4655,20070322,546,788,2,2.99
4656,20070322,546,913,1,3.99
4657,20070323,546,15,1,4.99
4658,20070302,547,592,1,2.99
4659,20070302,547,31,2,4.99
4660,20070302,547,294,2,5.99
4661,20070302,547,249,2,0.99
4662,20070318,547,663,2,0.99
4663,20070319,547,857,1,2.99
4664,20070319,547,484,2,2.99
4665,20070321,547,408,1,9.99
4666,20070322,547,648,2,4.99
4667,20070301,548,196,1,0.99
4668,20070319,548,170,1,5.99
4669,20070320,548,147,2,3.99
4670,20070320,548,294,1,7.99
4671,20070321,548,981,1,0.99
4672,20070321,548,604,2,6.99
4673,20070301,549,233,2,0.99
4674,20070317,549,897,1,4.99
4675,20070317,549,57,1,2.99
4676,20070318,549,232,1,2.99
4677,20070318,549,888,1,4.99
4678,20070321,549,452,2,0.99
4679,20070302,550,782,2,2.99
4680,20070302,550,738,1,0.99
4681,20070317,550,145,2,4.99
4682,20070317,550,252,2,2.99
4683,20070317,550,785,1,4.99
4684,20070319,550,946,2,10.99
4685,20070320,550,541,2,2.99
4686,20070321,550,989,1,4.99
4687,20070321,550,551,1,6.99
4688,20070321,550,69,1,4.99
4689,20070322,550,715,2,9.99
4690,20070323,550,613,1,0.99
4691,20070323,550,231,1,4.99
4692,20070302,551,233,2,0.99
4693,20070317,551,49,2,2.99
4694,20070318,551,444,1,4.99
4695,20070319,551,882,1,0.99
4696,20070319,551,773,2,3.99
4697,20070321,551,547,2,0.99
4698,20070321,551,268,2,4.99
4699,20070321,551,462,2,2.99
4700,20070322,551,428,1,2.99
4701,20070322,551,746,2,4.99
4702,20070322,551,101,2,6.99
4703,20070302,552,545,2,1.99
4704,20070302,552,941,2,4.99
4705,20070302,552,665,2,7.99
4706,20070318,552,385,2,4.99
4707,20070319,552,743,2,2.99
4708,20070320,552,520,1,2.99
4709,20070320,552,206,2,0.99
4710,20070321,552,778,1,4.99
4711,20070323,552,645,1,2.99
4712,20070317,553,133,1,4.99
4713,20070320,553,367,2,2.99
4714,20070322,553,831,1,4.99
4715,20070323,553,416,2,0.99
4716,20070301,554,65,2,6.99
4717,20070301,554,37,1,7.99
4718,20070317,554,763,1,9.99
4719,20070317,554,875,2,0.99
4720,20070317,554,239,2,8.99
4721,20070317,554,387,1,0.99
4722,20070319,554,455,1,4.99
4723,20070320,554,690,2,2.99
4724,20070320,554,1,2,3.99
4725,20070321,554,427,1,0.99
4726,20070321,554,232,1,2.99
4727,20070323,554,456,2,4.99
4728,20070302,555,395,2,3.99
4729,20070302,555,103,1,4.99
4730,20070317,555,804,1,4.99
4731,20070317,555,232,2,2.99
4732,20070317,555,467,1,4.99
4733,20070317,555,828,2,2.99
4734,20070317,555,67,2,2.99
4735,20070318,555,875,1,2.99
4736,20070319,555,215,1,4.99
4737,20070322,555,503,1,6.99
4738,20070301,556,971,1,6.99
4739,20070302,556,738,1,1.99
4740,20070317,556,232,2,3.99
4741,20070317,556,103,2,4.99
4742,20070321,556,966,2,2.99
4743,20070323,556,220,1,2.99
4744,20070302,557,687,2,0.99
4745,20070318,557,970,1,1.99
4746,20070318,557,526,2,2.99
4747,20070320,557,829,1,2.99
4748,20070320,557,464,2,2.99
4749,20070322,557,896,2,0.99
4750,20070323,557,873,2,5.99
4751,20070323,557,163,2,0.99
4752,20070301,558,258,2,0.99
4753,20070302,558,722,1,0.99
4754,20070316,558,123,1,5.99
4755,20070317,558,285,1,6.99
4756,20070318,558,66,1,1.99
4757,20070320,558,961,1,5.99
4758,20070321,558,25,1,7.99
4759,20070321,558,518,2,5.99
4760,20070301,559,524,2,3.99
4761,20070301,559,460,1,8.99
4762,20070301,559,467,1,0.99
4763,20070302,559,291,1,1.99
4764,20070319,559,218,1,1.99
4765,20070319,559,628,1,6.99
4766,20070319,559,464,2,4.99
4767,20070320,559,870,1,5.99
4768,20070321,559,603,1,4.99
4769,20070321,559,593,2,4.99
4770,20070322,559,487,2,4.99
4771,20070323,559,501,2,4.99
4772,20070301,560,120,1,4.99
4773,20070301,560,615,2,4.99
4774,20070301,560,867,1,7.99
4775,20070302,560,329,2,7.99
4776,20070317,560,289,1,4.99
4777,20070320,560,530,1,5.99
4778,20070321,560,982,1,1.99
4779,20070321,560,565,1,4.99
4780,20070321,560,761,2,2.99
4781,20070321,560,432,1,2.99
4782,20070322,560,4,1,6.99
4783,20070301,561,22,1,2.99
4784,20070302,561,313,1,4.99
4785,20070302,561,72,2,2.99
4786,20070302,561,724,2,2.99
4787,20070318,561,467,2,2.99
4788,20070321,561,493,2,0.99
4789,20070323,561,688,2,0.99
4790,20070323,561,993,1,2.99
4791,20070301,562,533,1,6.99
4792,20070317,562,190,2,4.99
4793,20070318,562,460,1,5.99
4794,20070319,562,311,1,2.99
4795,20070319,562,879,2,10.99
4796,20070320,562,545,2,0.99
4797,20070322,562,471,2,2.99
4798,20070323,562,983,1,2.99
4799,20070323,562,247,1,1.99
4800,20070317,563,477,2,0.99
4801,20070317,563,963,1,1.99
4802,20070318,563,147,1,1.99
4803,20070319,563,619,2,2.99
4804,20070320,563,527,2,9.99
4805,20070321,563,588,2,4.99
4806,20070323,563,688,2,0.99
4807,20070323,563,737,2,3.99
4808,20070323,563,127,2,4.99
4809,20070301,564,285,1,1.99
4810,20070301,564,342,1,4.99
4811,20070301,564,962,1,2.99
4812,20070317,564,288,2,2.99
4813,20070318,564,806,2,6.99
4814,20070318,564,782,1,2.99
4815,20070319,564,948,2,0.99
4816,20070320,564,341,1,0.99
4817,20070320,564,358,2,0.99
4818,20070321,564,852,1,5.99
4819,20070321,564,306,1,0.99
4820,20070322,564,889,1,8.99
4821,20070301,565,350,1,10.99
4822,20070302,565,744,1,3.99
4823,20070302,565,159,2,6.99
4824,20070302,565,454,1,3.99
4825,20070316,565,334,2,4.99
4826,20070317,565,544,1,3.99
4827,20070317,565,480,2,2.99
4828,20070318,565,577,1,5.99
4829,20070319,565,556,2,4.99
4830,20070319,565,134,2,4.99
4831,20070319,565,191,1,0.99
4832,20070320,565,879,1,8.99
4833,20070323,565,458,2,2.99
4834,20070301,566,410,1,2.99
4835,20070301,566,692,2,6.99
4836,20070302,566,5,2,2.99
4837,20070317,566,301,2,0.99
4838,20070317,566,34,2,1.99
4839,20070318,566,670,1,8.99
4840,20070319,566,449,2,4.99
4841,20070320,566,100,1,4.99
4842,20070321,566,581,1,3.99
4843,20070321,566,373,2,2.99
4844,20070301,567,867,1,7.99
4845,20070317,567,900,1,2.99
4846,20070317,567,936,2,2.99
4847,20070319,567,333,2,2.99
4848,20070322,567,754,2,2.99
4849,20070322,567,683,2,5.99
4850,20070323,567,919,1,10.99
4851,20070301,568,789,1,2.99
4852,20070301,568,315,2,0.99
4853,20070301,568,650,2,0.99
4854,20070302,568,829,2,2.99
4855,20070320,568,127,2,4.99
4856,20070322,568,129,2,5.99
4857,20070322,568,162,2,2.99
4858,20070301,569,810,1,0.99
4859,20070302,569,314,2,1.99
4860,20070302,569,745,1,4.99
4861,20070302,569,411,1,6.99
4862,20070317,569,648,1,4.99
4863,20070317,569,502,1,2.99
4864,20070318,569,631,1,0.99
4865,20070318,569,582,2,3.99
4866,20070319,569,916,1,2.99
4867,20070319,569,596,1,7.99
4868,20070320,569,580,1,9.99
4869,20070321,569,293,2,4.99
4870,20070321,569,850,1,0.99
4871,20070322,569,551,2,8.99
4872,20070322,569,437,2,2.99
4873,20070323,569,890,2,0.99
4874,20070323,569,385,2,4.99
4875,20070302,570,34,2,3.99
4876,20070317,570,384,2,4.99
4877,20070321,570,760,1,3.99
4878,20070301,571,191,2,2.99
4879,20070302,571,937,2,2.99
4880,20070302,571,244,1,7.99
4881,20070319,571,548,1,2.99
4882,20070319,571,293,1,2.99
4883,20070322,571,797,1,0.99
4884,20070323,571,628,1,4.99
4885,20070302,572,282,1,0.99
4886,20070302,572,229,2,4.99
4887,20070302,572,475,2,2.99
4888,20070302,572,26,1,4.99
4889,20070316,572,527,2,4.99
4890,20070318,572,651,2,1.99
4891,20070319,572,291,1,1.99
4892,20070320,572,35,1,6.99
4893,20070320,572,247,2,5.99
4894,20070301,573,427,1,0.99
4895,20070301,573,756,2,2.99
4896,20070302,573,12,2,0.99
4897,20070317,573,162,2,5.99
4898,20070317,573,76,1,1.99
4899,20070317,573,27,1,1.99
4900,20070318,573,159,1,6.99
4901,20070318,573,786,1,0.99
4902,20070319,573,522,2,2.99
4903,20070301,574,212,2,4.99
4904,20070317,574,57,1,3.99
4905,20070318,574,199,1,2.99
4906,20070320,574,706,2,4.99
4907,20070320,574,239,1,4.99
4908,20070322,574,505,2,2.99
4909,20070322,574,328,2,2.99
4910,20070301,575,902,1,4.99
4911,20070301,575,222,2,7.99
4912,20070302,575,546,2,3.99
4913,20070302,575,769,2,4.99
4914,20070318,575,69,1,7.99
4915,20070318,575,98,1,8.99
4916,20070318,575,361,1,5.99
4917,20070319,575,614,1,4.99
4918,20070319,575,288,1,2.99
4919,20070322,575,647,2,2.99
4920,20070323,575,918,2,4.99
4921,20070323,575,599,2,0.99
4922,20070301,576,750,1,3.99
4923,20070317,576,934,2,5.99
4924,20070318,576,649,2,4.99
4925,20070319,576,159,2,4.99
4926,20070319,576,95,1,4.99
4927,20070321,576,785,1,4.99
4928,20070321,576,282,2,0.99
4929,20070323,576,553,2,0.99
4930,20070301,577,774,1,4.99
4931,20070301,577,249,1,0.99
4932,20070301,577,330,1,4.99
4933,20070302,577,159,2,7.99
4934,20070302,577,118,1,0.99
4935,20070318,577,599,2,4.99
4936,20070318,577,377,2,0.99
4937,20070319,577,602,2,3.99
4938,20070320,577,298,2,3.99
4939,20070323,577,726,2,2.99
4940,20070323,577,993,1,2.99
4941,20070323,577,748,1,4.99
4942,20070301,578,453,2,7.99
4943,20070302,578,856,2,7.99
4944,20070319,578,116,1,5.99
4945,20070320,578,350,2,5.99
4946,20070320,578,166,1,2.99
4947,20070323,578,970,2,0.99
4948,20070302,579,870,1,3.99
4949,20070317,579,871,2,6.99
4950,20070318,579,438,1,5.99
4951,20070320,579,42,2,2.99
4952,20070321,579,863,1,0.99
4953,20070321,579,155,1,1.99
4954,20070321,579,353,2,2.99
4955,20070323,579,795,1,0.99
4956,20070323,579,474,2,4.99
4957,20070301,580,555,1,3.99
4958,20070302,580,474,2,3.99
4959,20070302,580,972,2,8.99
4960,20070318,580,374,2,2.99
4961,20070319,580,811,1,2.99
4962,20070320,580,302,2,2.99
4963,20070321,580,353,2,2.99
4964,20070322,580,415,2,6.99
4965,20070323,580,785,1,6.99
4966,20070323,580,409,1,4.99
4967,20070302,581,285,2,2.99
4968,20070317,581,231,1,2.99
4969,20070320,581,821,2,0.99
4970,20070320,581,232,1,2.99
4971,20070320,581,185,1,8.99
4972,20070322,581,16,1,2.99
4973,20070322,581,940,1,0.99
4974,20070323,581,469,2,4.99
4975,20070302,582,93,2,7.99
4976,20070317,582,331,1,5.99
4977,20070317,582,15,2,2.99
4978,20070320,582,744,1,5.99
4979,20070321,582,421,2,4.99
4980,20070321,582,733,1,0.99
4981,20070322,582,641,2,5.99
4982,20070323,582,986,2,2.99
4983,20070323,582,625,2,0.99
4984,20070323,582,660,1,4.99
4985,20070301,583,676,1,4.99
4986,20070301,583,728,1,2.99
4987,20070301,583,112,2,4.99
4988,20070302,583,676,2,4.99
4989,20070321,583,810,2,0.99
4990,20070302,584,127,2,4.99
4991,20070302,584,105,2,0.99
4992,20070302,584,226,1,4.99
4993,20070316,584,871,2,6.99
4994,20070318,584,44,2,8.99
4995,20070318,584,949,2,2.99
4996,20070318,584,338,2,5.99
4997,20070319,584,901,1,2.99
4998,20070320,584,825,1,5.99
4999,20070321,584,184,2,5.99
5000,20070321,584,412,1,4.99
5001,20070322,584,630,2,1.99
5002,20070323,584,200,1,0.99
5003,20070301,585,924,2,0.99
5004,20070302,585,843,1,9.99
5005,20070320,585,58,2,3.99
5006,20070320,585,593,2,0.99
5007,20070323,585,734,1,4.99
5008,20070323,585,116,2,6.99
5009,20070302,586,645,2,2.99
5010,20070317,586,191,2,0.99
5011,20070317,586,772,2,4.99
5012,20070319,586,341,2,0.99
5013,20070320,586,326,1,2.99
5014,20070321,586,186,1,1.99
5015,20070321,586,476,2,2.99
5016,20070323,586,747,1,3.99
5017,20070323,586,866,2,0.99
5018,20070301,587,316,2,4.99
5019,20070301,587,958,1,2.99
5020,20070302,587,514,2,2.99
5021,20070302,587,887,2,4.99
5022,20070317,587,843,1,4.99
5023,20070318,587,199,1,6.99
5024,20070321,587,417,2,4.99
5025,20070322,587,842,2,2.99
5026,20070322,587,882,1,0.99
5027,20070301,588,381,2,4.99
5028,20070318,588,341,2,2.99
5029,20070318,588,96,1,4.99
5030,20070319,588,897,2,4.99
5031,20070320,588,687,2,1.99
5032,20070322,588,122,2,1.99
5033,20070322,588,789,2,2.99
5034,20070322,588,354,1,4.99
5035,20070301,589,702,1,4.99
5036,20070317,589,905,1,4.99
5037,20070318,589,939,2,7.99
5038,20070319,589,893,1,8.99
5039,20070320,589,239,1,6.99
5040,20070321,589,340,1,6.99
5041,20070321,589,534,1,0.99
5042,20070321,589,981,2,0.99
5043,20070323,589,453,2,5.99
5044,20070323,589,733,2,0.99
5045,20070301,590,676,2,4.99
5046,20070317,590,43,2,5.99
5047,20070317,590,417,1,3.99
5048,20070322,590,138,2,2.99
5049,20070301,591,570,2,4.99
5050,20070318,591,919,1,5.99
5051,20070318,591,803,2,4.99
5052,20070318,591,668,2,4.99
5053,20070318,591,227,1,5.99
5054,20070319,591,711,2,5.99
5055,20070319,591,69,2,2.99
5056,20070319,591,231,1,3.99
5057,20070320,591,985,2,9.99
5058,20070301,592,906,1,0.99
5059,20070301,592,99,1,2.99
5060,20070302,592,151,2,8.99
5061,20070317,592,810,2,0.99
5062,20070318,592,218,2,0.99
5063,20070319,592,12,2,1.99
5064,20070319,592,959,1,2.99
5065,20070320,592,848,1,3.99
5066,20070301,593,773,2,3.99
5067,20070301,593,418,1,3.99
5068,20070301,593,127,1,5.99
5069,20070302,593,805,2,4.99
5070,20070318,593,835,2,2.99
5071,20070320,593,995,1,6.99
5072,20070321,593,50,1,5.99
5073,20070321,593,109,2,0.99
5074,20070301,594,214,2,8.99
5075,20070321,594,904,1,4.99
5076,20070322,594,745,2,4.99
5077,20070301,595,641,2,2.99
5078,20070302,595,368,1,2.99
5079,20070317,595,261,1,0.99
5080,20070318,595,213,1,0.99
5081,20070321,595,317,1,0.99
5082,20070323,595,716,2,2.99
5083,20070323,595,97,1,0.99
5084,20070323,595,740,2,2.99
5085,20070301,596,81,1,4.99
5086,20070301,596,923,2,2.99
5087,20070301,596,641,1,0.99
5088,20070302,596,563,2,4.99
5089,20070317,596,513,2,3.99
5090,20070317,596,273,1,0.99
5091,20070318,596,181,2,4.99
5092,20070319,596,263,1,4.99
5093,20070320,596,856,1,4.99
5094,20070320,596,378,1,3.99
5095,20070321,596,383,2,0.99
5096,20070322,596,718,2,0.99
5097,20070323,596,843,1,6.99
5098,20070302,597,121,1,5.99
5099,20070302,597,342,1,4.99
5100,20070302,597,434,2,2.99
5101,20070302,597,468,2,2.99
5102,20070317,597,337,1,5.99
5103,20070317,597,135,1,4.99
5104,20070319,597,663,2,0.99
5105,20070319,597,620,2,2.99
5106,20070319,597,781,2,6.99
5107,20070322,597,333,1,2.99
5108,20070322,597,421,2,4.99
5109,20070302,598,280,2,0.99
5110,20070318,598,681,1,2.99
5111,20070321,598,376,2,0.99
5112,20070322,598,988,1,2.99
5113,20070322,598,162,2,7.99
5114,20070316,599,443,1,3.99
5115,20070321,599,646,1,1.99
5116,20070321,599,1000,1,4.99
5117,20070321,599,891,2,1.99
5118,20070323,599,881,2,8.99
5119,20070323,599,869,2,2.99
5120,20070323,599,83,2,2.99
5121,20070301,202,189,1,2.99
5122,20070302,202,92,2,4.99
5123,20070317,202,373,2,4.99
5124,20070318,202,214,2,8.99
5125,20070319,202,101,1,4.99
5126,20070320,202,402,2,3.99
5127,20070320,202,418,2,3.99
5128,20070322,202,109,2,0.99
5129,20070323,202,946,2,4.99
5130,20070301,203,926,2,3.99
5131,20070301,203,121,2,2.99
5132,20070317,203,788,2,2.99
5133,20070318,203,523,1,0.99
5134,20070320,203,722,2,4.99
5135,20070321,203,468,2,5.99
5136,20070323,203,833,1,2.99
5137,20070323,203,450,2,2.99
5138,20070301,204,553,2,5.99
5139,20070302,204,6,2,7.99
5140,20070317,204,132,1,0.99
5141,20070318,204,161,1,6.99
5142,20070319,204,830,2,0.99
5143,20070319,204,239,2,4.99
5144,20070320,204,94,1,2.99
5145,20070321,204,226,1,4.99
5146,20070322,204,748,1,0.99
5147,20070322,204,911,1,4.99
5148,20070322,204,908,1,11.99
5149,20070320,205,967,2,2.99
5150,20070321,205,388,2,0.99
5151,20070321,205,685,2,4.99
5152,20070321,205,24,1,2.99
5153,20070321,205,384,2,6.99
5154,20070322,205,176,1,0.99
5155,20070302,206,441,1,3.99
5156,20070302,206,181,1,2.99
5157,20070317,206,564,2,2.99
5158,20070319,206,109,1,4.99
5159,20070319,206,516,2,2.99
5160,20070319,206,48,2,10.99
5161,20070320,206,46,2,9.99
